variable_name,CONSIGN,event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code,event_match_name
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Under care of diabetic foot screener,,,narrow,E,DM12,COV,2159958014,2159958014,2159958014,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Under care of diabetologist,,,narrow,E,DM12,COV,2159955012,2159955012,2159955012,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Under care of hospital-based diabetes specialist nurse,,,narrow,E,DM12,COV,2586691000000116,2586691000000116,2586691000000116,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Understands diet - diabetes,,,narrow,E,DM12,COV,264695015,264695015,264695015,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unspecified diabetes mellitus with multiple complications,,,narrow,E,DM12,COV,292565014,292565014,292565014,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unstable diabetes,,,narrow,E,DM12,COV,411891014,411891014,411891014,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unstable insulin dependent diabetes mellitus,,,narrow,E,DM12,COV,429972014,429972014,429972014,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unstable insulin dependent diabetes mellitus,,,narrow,E,DM12,COV,72651000006114,72651000006114,72651000006114,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unstable type 1 diabetes mellitus,,,narrow,E,DM12,COV,429971019,429971019,429971019,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unstable type 1 diabetes mellitus,,,narrow,E,DM12,COV,72711000006117,72711000006117,72711000006117,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unstable type I diabetes mellitus,,,narrow,E,DM12,COV,429970018,429970018,429970018,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,Unstable type I diabetes mellitus,,,narrow,E,DM12,COV,72721000006113,72721000006113,72721000006113,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,X-PERT First Steps diabetes self-management programme complt,,,narrow,E,DM12,COV,1987971000006114,1987971000006114,1987971000006114,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,XPERT diabetes structured education programme completed,,,narrow,E,DM12,COV,546291000000112,546291000000112,546291000000112,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[D]Gangrene of toe in diabetic,,,narrow,E,DM12,COV,317347010,317347010,317347010,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[D]Widespread diabetic foot gangrene,,,narrow,E,DM12,COV,317348017,317348017,317348017,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[RFC] Diabetes,,,narrow,E,DM12,COV,905621000006113,905621000006113,905621000006113,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[RFC] Diabetes mellitus,,,narrow,E,DM12,COV,908831000006118,908831000006118,908831000006118,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[RFC] Diabetic foot ulcer,,,narrow,E,DM12,COV,910501000006113,910501000006113,910501000006113,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[RFC] Diabetic foot-leg ulcer,,,narrow,E,DM12,COV,906711000006116,906711000006116,906711000006116,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[RFC] Diabetic health promotion,,,narrow,E,DM12,COV,910211000006114,910211000006114,910211000006114,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[RFC] Diabetic leg ulcer,,,narrow,E,DM12,COV,910491000006117,910491000006117,910491000006117,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[V]Admitted for commencement of insulin,,,narrow,E,DM12,COV,457157017,457157017,457157017,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[V]Admitted for conversion to insulin,,,narrow,E,DM12,COV,457156014,457156014,457156014,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[V]Dietary counselling in diabetes mellitus,,,narrow,E,DM12,COV,1227774019,1227774019,1227774019,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[V]Screening for diabetes mellitus (DM),,,possible,E,DM12,COV,1227832019,1227832019,1227832019,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to chlorpropamide,,,narrow,E,DM12,COV,352751000006116,352751000006116,352751000006116,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to glibenclamide,,,narrow,E,DM12,COV,354241000006115,354241000006115,354241000006115,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to gliclazide,,,narrow,E,DM12,COV,354251000006118,354251000006118,354251000006118,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to glipzide,,,narrow,E,DM12,COV,354261000006116,354261000006116,354261000006116,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to gliquidone,,,narrow,E,DM12,COV,354271000006111,354271000006111,354271000006111,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to insulins,,,narrow,E,DM12,COV,354651000006115,354651000006115,354651000006115,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to insulins and antidiabetic agents,,,narrow,E,DM12,COV,354661000006118,354661000006118,354661000006118,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to insulins and antidiabetic agents NOS,,,narrow,E,DM12,COV,354671000006113,354671000006113,354671000006113,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to metformin hydrochloride,,,narrow,E,DM12,COV,355471000006111,355471000006111,355471000006111,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to tolazamide,,,narrow,E,DM12,COV,358411000006114,358411000006114,358411000006114,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X] Adverse reaction to tolbutamide,,,narrow,E,DM12,COV,358431000006115,358431000006115,358431000006115,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Diabetes mellitus,,,narrow,E,DM12,COV,377001000006117,377001000006117,377001000006117,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Glomerular disorders in diabetes mellitus,,,narrow,E,DM12,COV,305158015,305158015,305158015,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Insul-oral hypoglyc drugs caus adverse eff therapeut use,,,narrow,E,DM12,COV,391111000006119,391111000006119,391111000006119,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Malnutrit-relat diabetes mellitus with other spec comps,,,narrow,E,DM12,COV,396661000006115,396661000006115,396661000006115,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Malnutrit-related diabetes mellitus with unspec complics,,,narrow,E,DM12,COV,396671000006110,396671000006110,396671000006110,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Other specified diabetes mellitus,,,narrow,E,DM12,COV,293756010,293756010,293756010,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Pre-existing diabetes mellitus- unspecified,,,narrow,E,DM12,COV,308110013,308110013,308110013,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,MEDCODEID,[X]Unspecified diabetes mellitus with renal complications,,,narrow,E,DM12,COV,293759015,293759015,293759015,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus,C0011849,Diabetes Mellitus,possible,E,DM12,COV,C10..,C10..,C10..,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus NOS with ketoacidosis,C0011880,Diabetic Ketoacidosis,possible,E,DM12,COV,C101z,C101z,C101z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus NOS with no mention of complication,C0271635,Diabetes mellitus without complication,possible,E,DM12,COV,C100z,C100z,C100z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus NOS with ophthalmic manifestation,C0342245,Diabetic oculopathy,possible,E,DM12,COV,C105z,C105z,C105z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus NOS with peripheral circulatory disorder,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,C107z,C107z,C107z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus NOS with unspecified complication,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,C10zz,C10zz,C10zz,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus with no mention of complication,C0271635,Diabetes mellitus without complication,possible,E,DM12,COV,C100.,C100.,C100.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus with ophthalmic manifestation,C0342245,Diabetic oculopathy,possible,E,DM12,COV,C105.,C105.,C105.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus with peripheral circulatory disorder,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,XE10I,XE10I,XE10I,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus with unspecified complication,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,C10z.,C10z.,C10z.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus- adult onset- with other specified manifestation,C0342262,Diabetes mellitus- adult onset- with other specified manifestation,possible,E,DM12,COV,C10y1,C10y1,C10y1,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus- juvenile +peripheral circulatory disorder,C0154182,Type I diabetes mellitus with peripheral circulatory disorders,narrow,E,DM12,COV,C1070,C1070,C1070,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus- juvenile- + other specified manifestation,C0342261,Diabetes mellitus- juvenile type- with other specified manifestation,possible,E,DM12,COV,C10y0,C10y0,C10y0,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetes mellitus- juvenile- + other specified manifestation,C0342261,Insulin-dependent diabetes mellitus with other specified complications,narrow,E,DM12,COV,C10y0,C10y0,C10y0,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetic ketoacidosis,C0011880,Diabetic Ketoacidosis,possible,E,DM12,COV,C101.,C101.,C101.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetic neuropathy,C0011882,Diabetic Neuropathies,possible,E,DM12,COV,X00Ag,X00Ag,X00Ag,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Diabetic peripheral angiopathy,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,G73y0,G73y0,G73y0,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,IDDM periph circulatory disord,C0154182,Type I diabetes mellitus with peripheral circulatory disorders,narrow,E,DM12,COV,C1073,C1073,C1073,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Insulin-dependent diabetes mellitus secretory diarrhoea syndrome,C0342288,Insulin-dependent diabetes mellitus secretory diarrhea syndrome,narrow,E,DM12,COV,X40JY,X40JY,X40JY,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Other specified diabetes mellitus with other spec comps,C0348931,Other specified diabetes mellitus with other specified complications,possible,E,DM12,COV,C10yy,C10yy,C10yy,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Type 1 diabetes mellitus,C0011854,Diabetes Mellitus- Insulin-Dependent,narrow,E,DM12,COV,X40J4,X40J4,X40J4,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD,Type 2 diabetes mellitus,C0011860,Diabetes Mellitus- Non-Insulin-Dependent,possible,E,DM12,COV,X40J5,X40J5,X40J5,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.+periph.circ.dis-juvenile,C0154182,Type I diabetes mellitus with peripheral circulatory disorders,narrow,E,DM12,COV,C1070,C1070,C1070,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.+periph.circ.disease NOS,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,C107z,C107z,C107z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell. + unspec comp,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,C10z.,C10z.,C10z.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell. + unspec comp NOS,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,C10zz,C10zz,C10zz,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell. - no complication,C0271635,Diabetes mellitus without complication,possible,E,DM12,COV,C100.,C100.,C100.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell. with neuropathy,C0011882,Diabetic Neuropathies,possible,E,DM12,COV,C106.,C106.,C106.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.+ eye manifestation,C0342245,Diabetic oculopathy,possible,E,DM12,COV,C105.,C105.,C105.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.+eye manif NOS,C0342245,Diabetic oculopathy,possible,E,DM12,COV,C105z,C105z,C105z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.+ketoacid -onset NOS,C0011880,Diabetic Ketoacidosis,possible,E,DM12,COV,C101z,C101z,C101z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.+oth manif.-juvenile,C0342261,Diabetes mellitus- juvenile type- with other specified manifestation,possible,E,DM12,COV,C10y0,C10y0,C10y0,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.+oth manif.-juvenile,C0342261,Insulin-dependent diabetes mellitus with other specified complications,narrow,E,DM12,COV,C10y0,C10y0,C10y0,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.+other manif. -adult,C0342262,Diabetes mellitus- adult onset- with other specified manifestation,possible,E,DM12,COV,C10y1,C10y1,C10y1,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.+periph.circul.dis,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,C107.,C107.,C107.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.no comp. - onset NOS,C0271635,Diabetes mellitus without complication,possible,E,DM12,COV,C100z,C100z,C100z,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diab.mell.with ketoacidosis,C0011880,Diabetic Ketoacidosis,possible,E,DM12,COV,C101.,C101.,C101.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diabetes mellitus,C0011849,Diabetes Mellitus,possible,E,DM12,COV,C10..,C10..,C10..,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Diabetic peripheral angiopathy,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,G73y0,G73y0,G73y0,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,IDDM periph circulatory disord,C0154182,Type I diabetes mellitus with peripheral circulatory disorders,narrow,E,DM12,COV,C1073,C1073,C1073,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Insulin depnd diabetes melitus,C0011854,Diabetes Mellitus- Insulin-Dependent,narrow,E,DM12,COV,C108.,C108.,C108.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Insulin depnd diabetes melitus,C0011854,Diabetes Mellitus- Insulin-Dependent,possible,E,DM12,COV,C108.,C108.,C108.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Oth spec diab mel+oth spec cmp,C0348931,Other specified diabetes mellitus with other specified complications,possible,E,DM12,COV,C10yy,C10yy,C10yy,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Polyneuropathy in diabetes,C0011882,Diabetic Neuropathies,possible,E,DM12,COV,F372.,F372.,F372.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Type 1 diabetes mellitus,C0011854,Diabetes Mellitus- Insulin-Dependent,narrow,E,DM12,COV,C10E.,C10E.,C10E.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Type 1 diabetes mellitus,C0011854,Diabetes Mellitus- Insulin-Dependent,possible,E,DM12,COV,C10E.,C10E.,C10E.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,RCD2,Type 2 diabetes mellitus,C0011860,Diabetes Mellitus- Non-Insulin-Dependent,possible,E,DM12,COV,C10F.,C10F.,C10F.,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,Preexisting type 1 diabetes mellitus in pregnanty,,,narrow,E,DM12,COV,609564002,609564002,609564002,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,Preexisting type 2 diabetes mellitus in pregnanty,,,narrow,E,DM12,COV,609567009,609567009,609567009,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,acidosis diabética,C0011880,Diabetic Ketoacidosis,possible,E,DM12,COV,24927004,24927004,24927004,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,angiopatía periférica debida a diabetes mellitus,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,127014009,127014009,127014009,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,angiopatía periférica diabética,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,982001,982001,982001,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,cetoacidosis diabética,C0011880,Diabetic Ketoacidosis,possible,E,DM12,COV,420422005,420422005,420422005,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,coma diabético no cetósico no hiperosmolar,C0011870,Diabetes with other coma,possible,E,DM12,COV,33248009,33248009,33248009,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,complicación de la diabetes,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,74627003,74627003,74627003,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,conducta relacionada con el automanejo de la diabetes,C1319140,Diabetes self-management behavior,possible,E,DM12,COV,405096004,405096004,405096004,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus,C0011849,Diabetes Mellitus,possible,E,DM12,COV,73211009,73211009,73211009,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus con complicaciones,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,372069003,372069003,372069003,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus con complicación no especificada,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,190422004,190422004,190422004,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus con manifestaciones oftálmicas,C0342245,Diabetic oculopathy,possible,E,DM12,COV,190343002,190343002,190343002,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus con trastorno circulatorio periférico,C0011871,Diabetic peripheral angiopathy,possible,E,DM12,COV,267383000,267383000,267383000,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus insulinodependiente con trastorno circulatorio periférico,C0154182,Type I diabetes mellitus with peripheral circulatory disorders,narrow,E,DM12,COV,190358005,190358005,190358005,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus sin complicación,C0271635,Diabetes mellitus without complication,possible,E,DM12,COV,111552007,111552007,111552007,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus sin mención de complicación,C0271635,Diabetes mellitus without complication,possible,E,DM12,COV,154674007,154674007,154674007,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus sin mención de complicación,C0271635,Diabetes mellitus without complication,possible,E,DM12,COV,190321005,190321005,190321005,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus tipo 1,C0011854,Diabetes Mellitus- Insulin-Dependent,narrow,E,DM12,COV,46635009,46635009,46635009,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus tipo 1,C0011854,Diabetes Mellitus- Insulin-Dependent,narrow,E,DM12,COV,46635009,46635009,46635009,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus tipo 2,C0011860,Diabetes Mellitus- Non-Insulin-Dependent,narrow,E,DM12,COV,44054006,44054006,44054006,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus- SAI con cetoacidosis,C0011880,Diabetic Ketoacidosis,possible,E,DM12,COV,190328004,190328004,190328004,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus- SAI con complicación no especificada,C0342257,Complications of Diabetes Mellitus,possible,E,DM12,COV,190426001,190426001,190426001,E_DM12_COV
E_DM12_COV,yes,Diabetes types 1 and 2,SCTSPA,diabetes mellitus- SAI con manifestaciones neurológicas,C0011882,Diabetic Neuropathies,possible,E,DM12,COV,190353001,190353001,190353001,E_DM12_COV
